date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,discretized_actual_productivity
1/20/2015,Quarter3,sewing,Tuesday,12,0.5,0.23925667828106847,0.058187324248323596,0.24603174603174605,0.006388888888888889,0.0,0,0,34.0,0.500290419,Low
1/20/2015,Quarter3,sewing,Tuesday,7,0.35,0.38792102206736356,0.06242699545749513,0.6666666666666667,0.008333333333333333,0.0,0,0,56.0,0.400332792,Low
1/20/2015,Quarter3,finishing,Tuesday,11,0.7,0.024196670538133958,0.0,0.17857142857142858,0.0,0.0,0,0,15.0,0.362666667,Low
1/21/2015,Quarter3,finishing,Wednesday,4,0.75,0.027100271002710022,0.0,0.39682539682539686,0.0,0.0,0,0,20.0,0.978525641,High
1/21/2015,Quarter3,finishing,Wednesday,2,0.7,0.020131629887727445,0.0,0.3373015873015873,0.0,0.0,0,0,17.0,0.912202112,High
1/21/2015,Quarter3,sewing,Wednesday,4,0.75,0.3797909407665505,0.03538827601124811,0.6666666666666667,0.026111111111111113,0.0,0,0,56.0,0.900556277,High
1/21/2015,Quarter3,sewing,Wednesday,6,0.8,0.16860240030971735,0.03932511356262167,0.380952380952381,0.020833333333333332,0.0,0,0,89.0,0.850410511,High
1/21/2015,Quarter3,finishing,Wednesday,9,0.8,0.020131629887727445,0.0,0.15873015873015875,0.0,0.0,0,0,8.0,0.827147436,High
1/21/2015,Quarter3,sewing,Wednesday,8,0.8,0.44521873790166466,0.024010382868267358,0.49404761904761907,0.010555555555555556,0.0,0,0,56.5,0.800436542,Medium
1/21/2015,Quarter3,sewing,Wednesday,2,0.7,0.38792102206736356,0.06121566082630327,0.6944444444444445,0.016666666666666666,0.0,0,0,57.0,0.800415742,Medium
1/21/2015,Quarter3,sewing,Wednesday,10,0.7,0.3797909407665505,0.051871079385680294,0.6666666666666667,0.020833333333333332,0.0,0,0,56.0,0.800020563,Medium
1/21/2015,Quarter3,finishing,Wednesday,5,0.7,0.024196670538133958,0.0,0.15873015873015875,0.0,0.0,0,0,8.0,0.758173077,Medium
1/21/2015,Quarter3,sewing,Wednesday,5,0.7,0.3387533875338753,0.06043694570625135,0.6904761904761906,0.013888888888888888,0.0,0,0,58.0,0.750344828,Medium
1/21/2015,Quarter3,sewing,Wednesday,3,0.7,0.3797909407665505,0.04897252866104261,0.6785714285714286,0.0175,0.0,0,0,57.0,0.750068049,Medium
1/21/2015,Quarter3,sewing,Wednesday,11,0.7,0.23209446380178086,0.07475665152498377,0.6785714285714286,0.013888888888888888,0.0,0,0,57.0,0.700170388,Medium
1/21/2015,Quarter3,sewing,Wednesday,1,0.65,0.38792102206736356,0.06869997836902443,0.6785714285714286,0.009444444444444445,0.0,0,0,57.0,0.700029771,Medium
1/21/2015,Quarter3,sewing,Wednesday,12,0.6,0.23925667828106847,0.053558295479126106,0.42063492063492064,0.006388888888888889,0.0,0,0,34.0,0.60017284,Medium
1/21/2015,Quarter3,finishing,Wednesday,8,0.8,0.0,0.0,0.15873015873015875,0.0,0.0,0,0,8.0,0.594871795,Medium
1/21/2015,Quarter3,sewing,Wednesday,9,0.8,0.9999999999999999,0.03244646333549643,0.27380952380952384,0.008055555555555555,0.0,0,0,58.0,0.520237649,Low
1/21/2015,Quarter3,finishing,Wednesday,1,0.65,0.020131629887727445,0.0,0.15873015873015875,0.0,0.0,0,0,8.0,0.505128205,Low
1/21/2015,Quarter3,sewing,Wednesday,7,0.5,0.3797909407665505,0.07410772225827383,0.6666666666666667,0.006388888888888889,0.0,0,0,56.0,0.500241342,Low
1/21/2015,Quarter3,finishing,Wednesday,11,0.7,0.024196670538133958,0.0,0.17857142857142858,0.0,0.0,0,0,9.0,0.470769231,Low
1/22/2015,Quarter4,finishing,Thursday,7,0.6,0.020131629887727445,0.0,0.39682539682539686,0.0,0.0,0,0,10.0,0.957638889,High
1/22/2015,Quarter4,finishing,Thursday,10,0.75,0.020131629887727445,0.0,0.5555555555555556,0.0,0.0,0,0,14.0,0.940701058,High
1/22/2015,Quarter4,sewing,Thursday,4,0.75,0.3797909407665505,0.03253298723772442,0.6666666666666667,0.0225,0.0,0,0,56.0,0.849983766,High
1/22/2015,Quarter4,sewing,Thursday,2,0.7,0.38792102206736356,0.06502271252433484,0.7023809523809524,0.016666666666666666,0.0,0,0,57.0,0.800302791,Medium
1/22/2015,Quarter4,sewing,Thursday,6,0.8,0.16860240030971735,0.041012329656067485,0.42063492063492064,0.0175,0.0,0,0,32.0,0.800191989,Medium
1/22/2015,Quarter4,sewing,Thursday,10,0.75,0.3797909407665505,0.057149037421587716,0.6666666666666667,0.015277777777777777,0.0,0,0,56.0,0.800020563,Medium
1/22/2015,Quarter4,sewing,Thursday,1,0.7,0.38792102206736356,0.059571706683971444,0.8055555555555556,0.0175,0.0,0,0,57.0,0.750162367,Medium
1/22/2015,Quarter4,sewing,Thursday,3,0.7,0.3797909407665505,0.05351503352801211,0.6785714285714286,0.0175,0.0,0,0,57.0,0.750068049,Medium
1/22/2015,Quarter4,finishing,Thursday,5,0.7,0.024196670538133958,0.0,0.5952380952380952,0.0,0.0,0,0,15.0,0.742901235,Medium
1/22/2015,Quarter4,sewing,Thursday,5,0.7,0.3387533875338753,0.06372485399091499,0.6904761904761906,0.011111111111111112,0.0,0,0,58.0,0.700250784,Medium
1/22/2015,Quarter4,sewing,Thursday,11,0.7,0.23209446380178086,0.08029418126757516,0.6785714285714286,0.013888888888888888,0.0,0,0,57.0,0.700170388,Medium
1/22/2015,Quarter4,finishing,Thursday,4,0.75,0.027100271002710022,0.0,0.5952380952380952,0.0,0.0,0,0,15.0,0.670216049,Medium
1/22/2015,Quarter4,finishing,Thursday,1,0.7,0.020131629887727445,0.0,0.9920634920634921,0.0,0.0,0,0,25.0,0.649662222,Medium
1/22/2015,Quarter4,finishing,Thursday,2,0.7,0.020131629887727445,0.0,0.9920634920634921,0.0,0.0,0,0,25.0,0.649662222,Medium
1/22/2015,Quarter4,finishing,Thursday,6,0.8,0.0,0.0,0.3174603174603175,0.0,0.0,0,0,8.0,0.626822917,Medium
1/22/2015,Quarter4,sewing,Thursday,12,0.6,0.23925667828106847,0.06424399740428292,0.46031746031746035,0.006388888888888889,0.0,0,0,34.0,0.600436426,Medium
1/22/2015,Quarter4,sewing,Thursday,7,0.6,0.3797909407665505,0.08012113346311918,0.6785714285714286,0.006388888888888889,0.0,0,0,57.0,0.60041361,Medium
1/22/2015,Quarter4,sewing,Thursday,8,0.8,0.7373209446380178,0.04209387843391737,0.7123015873015873,0.008333333333333333,0.0,0,0,56.5,0.555500132,Medium
1/22/2015,Quarter4,sewing,Thursday,9,0.5,0.5075493612078977,0.04166125892277742,0.6904761904761906,0.008333333333333333,0.0,0,0,58.0,0.500547544,Low
1/22/2015,Quarter4,finishing,Thursday,3,0.7,0.020131629887727445,0.0,0.7936507936507937,0.0,0.0,0,0,20.0,0.460578704,Low
1/22/2015,Quarter4,finishing,Thursday,8,0.8,0.0,0.0,0.3174603174603175,0.0,0.0,0,0,8.0,0.397743056,Low
1/22/2015,Quarter4,finishing,Thursday,12,0.6,0.02284165698799845,0.0,0.35714285714285715,0.0,0.0,0,0,9.0,0.327407407,Low
1/24/2015,Quarter4,finishing,Saturday,5,0.7,0.024196670538133958,0.0,0.17857142857142858,0.0,0.0,0,0,15.0,0.966666667,High
1/24/2015,Quarter4,finishing,Saturday,10,0.75,0.020131629887727445,0.0,0.11904761904761905,0.0,0.0,0,0,10.0,0.937242424,High
1/24/2015,Quarter4,finishing,Saturday,8,0.8,0.0,0.0,0.10714285714285715,0.0,0.0,0,0,9.0,0.910521886,High
1/24/2015,Quarter4,sewing,Saturday,2,0.75,0.38792102206736356,0.06917585983127839,0.6785714285714286,0.026111111111111113,0.0,0,0,57.0,0.90064806,High
1/24/2015,Quarter4,sewing,Saturday,4,0.75,0.3797909407665505,0.03114860480207657,0.6785714285714286,0.026111111111111113,0.0,0,0,57.0,0.900321106,High
1/24/2015,Quarter4,finishing,Saturday,11,0.75,0.024196670538133958,0.0,0.11904761904761905,0.0,0.0,0,0,10.0,0.896022727,High
1/24/2015,Quarter4,finishing,Saturday,3,0.75,0.020131629887727445,0.0,0.09523809523809525,0.0,0.0,0,0,8.0,0.895454545,High
1/24/2015,Quarter4,finishing,Saturday,7,0.65,0.020131629887727445,0.0,0.14285714285714288,0.0,0.0,0,0,12.0,0.870580808,High
1/24/2015,Quarter4,finishing,Saturday,12,0.7,0.02284165698799845,0.0,0.10714285714285715,0.0,0.0,0,0,9.0,0.858585859,High
1/24/2015,Quarter4,sewing,Saturday,1,0.7,0.38792102206736356,0.06337875838200302,0.6785714285714286,0.020833333333333332,0.0,0,0,57.0,0.800643806,Medium
1/24/2015,Quarter4,sewing,Saturday,10,0.75,0.3797909407665505,0.05732208522604369,0.6666666666666667,0.019166666666666665,0.0,0,0,56.0,0.80062987,Medium
1/24/2015,Quarter4,sewing,Saturday,6,0.8,0.16860240030971735,0.04334847501622323,0.373015873015873,0.0175,0.0,0,0,32.0,0.800537143,Medium
1/24/2015,Quarter4,sewing,Saturday,3,0.75,0.3797909407665505,0.054466796452520005,0.6785714285714286,0.019166666666666665,0.0,0,0,57.0,0.80035194,Medium
1/24/2015,Quarter4,sewing,Saturday,12,0.75,0.23925667828106847,0.05662989400821977,0.40476190476190477,0.011111111111111112,0.0,0,0,34.0,0.750079323,Medium
1/24/2015,Quarter4,sewing,Saturday,11,0.75,0.7756484707704219,0.05515898767034393,0.6785714285714286,0.015555555555555555,0.0,0,0,57.0,0.750041201,Medium
1/24/2015,Quarter4,sewing,Saturday,5,0.7,0.3387533875338753,0.05948518278174345,0.6904761904761906,0.013888888888888888,0.0,0,0,58.0,0.700250784,Medium
1/24/2015,Quarter4,finishing,Saturday,4,0.75,0.027100271002710022,0.0,0.14285714285714288,0.0,0.0,0,0,12.0,0.651515152,Medium
1/24/2015,Quarter4,sewing,Saturday,7,0.65,0.3797909407665505,0.05572139303482587,0.6726190476190477,0.007222222222222222,0.0,0,0,56.5,0.650416734,Medium
1/24/2015,Quarter4,sewing,Saturday,9,0.6,0.5075493612078977,0.03971447112264763,0.4404761904761905,0.006388888888888889,0.0,0,0,58.0,0.600125217,Medium
1/24/2015,Quarter4,finishing,Saturday,2,0.75,0.020131629887727445,0.0,0.09523809523809525,0.0,0.0,0,0,8.0,0.578314394,Medium
1/24/2015,Quarter4,finishing,Saturday,1,0.7,0.020131629887727445,0.0,0.09523809523809525,0.0,0.0,0,0,8.0,0.578314394,Medium
1/24/2015,Quarter4,sewing,Saturday,8,0.35,0.2359659310878823,0.06234047155526714,0.6190476190476191,0.006388888888888889,0.0,0,0,52.0,0.34998951,Low
1/24/2015,Quarter4,finishing,Saturday,9,0.6,0.020131629887727445,0.0,0.09523809523809525,0.0,0.0,0,0,8.0,0.261174242,Low
1/25/2015,Quarter4,finishing,Sunday,5,0.7,0.024196670538133958,0.0,0.20238095238095238,0.0,0.0,0,0,17.0,0.973796791,High
1/25/2015,Quarter4,finishing,Sunday,2,0.75,0.020131629887727445,0.0,0.09523809523809525,0.0,0.0,0,0,8.0,0.970075758,High
1/25/2015,Quarter4,finishing,Sunday,1,0.7,0.020131629887727445,0.0,0.09523809523809525,0.0,0.0,0,0,8.0,0.970075758,High
1/25/2015,Quarter4,finishing,Sunday,3,0.75,0.020131629887727445,0.0,0.10714285714285715,0.0,0.0,0,0,9.0,0.961784512,High
1/25/2015,Quarter4,finishing,Sunday,10,0.75,0.020131629887727445,0.0,0.22619047619047622,0.0,0.0,0,0,19.0,0.955151515,High
1/25/2015,Quarter4,finishing,Sunday,4,0.75,0.027100271002710022,0.0,0.14285714285714288,0.0,0.0,0,0,12.0,0.952020202,High
1/25/2015,Quarter4,sewing,Sunday,4,0.75,0.3797909407665505,0.03720527795803591,0.6785714285714286,0.026111111111111113,0.0,0,0,57.0,0.900321106,High
1/25/2015,Quarter4,sewing,Sunday,2,0.75,0.38792102206736356,0.07047371836469823,0.6964285714285715,0.0225,0.0,0,0,58.5,0.850223776,High
1/25/2015,Quarter4,sewing,Sunday,1,0.7,0.38792102206736356,0.07246376811594202,0.6964285714285715,0.020833333333333332,0.0,0,0,58.5,0.800909609,Medium
1/25/2015,Quarter4,sewing,Sunday,3,0.75,0.3797909407665505,0.06437378325762491,0.6845238095238095,0.015277777777777777,0.0,0,0,57.5,0.800513307,Medium
1/25/2015,Quarter4,sewing,Sunday,6,0.8,0.16860240030971735,0.05078953060783041,0.380952380952381,0.0175,0.0,0,0,32.0,0.800386364,Medium
1/25/2015,Quarter4,sewing,Sunday,10,0.75,0.3797909407665505,0.06082630326627731,0.6666666666666667,0.019166666666666665,0.0,0,0,56.0,0.800020563,Medium
1/25/2015,Quarter4,finishing,Sunday,7,0.65,0.020131629887727445,0.0,0.16666666666666669,0.0,0.0,0,0,14.0,0.749188312,Medium
1/25/2015,Quarter4,sewing,Sunday,7,0.7,0.3797909407665505,0.01527146874324032,0.6726190476190477,0.011111111111111112,0.0,0,0,56.5,0.7005417,Medium
1/25/2015,Quarter4,sewing,Sunday,12,0.7,0.23925667828106847,0.05576465498593986,0.40476190476190477,0.011111111111111112,0.0,0,0,34.0,0.70043672,Medium
1/25/2015,Quarter4,sewing,Sunday,5,0.7,0.3387533875338753,0.05234696084793424,0.6904761904761906,0.013888888888888888,0.0,0,0,58.0,0.700250784,Medium
1/25/2015,Quarter4,sewing,Sunday,9,0.65,0.5075493612078977,0.04667964525200086,0.6904761904761906,0.007222222222222222,0.0,0,0,58.0,0.650407524,Medium
1/25/2015,Quarter4,finishing,Sunday,12,0.7,0.02284165698799845,0.0,0.10714285714285715,0.0,0.0,0,0,9.0,0.618181818,Medium
1/25/2015,Quarter4,sewing,Sunday,11,0.75,0.7756484707704219,0.022712524334847498,0.6785714285714286,0.011111111111111112,0.0,0,0,57.0,0.59114168,Medium
1/25/2015,Quarter4,sewing,Sunday,8,0.5,0.2359659310878823,0.06705602422669261,0.04761904761904762,0.006388888888888889,0.0,0,0,52.0,0.500061916,Low
1/25/2015,Quarter4,finishing,Sunday,8,0.8,0.0,0.0,0.04761904761904762,0.0,0.0,0,0,4.0,0.329545455,Low
1/26/2015,Quarter4,finishing,Monday,3,0.75,0.020131629887727445,0.0,0.11904761904761905,0.0,0.0,0,0,10.0,1.059621212,High
1/26/2015,Quarter4,finishing,Monday,10,0.75,0.020131629887727445,0.0,0.25,0.0,0.0,0,0,21.0,0.997792208,High
1/26/2015,Quarter4,finishing,Monday,4,0.75,0.027100271002710022,0.0,0.14285714285714288,0.0,0.0,0,0,12.0,0.963699495,High
1/26/2015,Quarter4,finishing,Monday,5,0.7,0.024196670538133958,0.0,0.17857142857142858,0.0,0.0,0,0,15.0,0.959191919,High
1/26/2015,Quarter4,finishing,Monday,2,0.75,0.020131629887727445,0.0,0.11904761904761905,0.0,0.0,0,0,10.0,0.910378788,High
1/26/2015,Quarter4,finishing,Monday,1,0.7,0.020131629887727445,0.0,0.11904761904761905,0.0,0.0,0,0,10.0,0.910378788,High
1/26/2015,Quarter4,sewing,Monday,4,0.8,0.3797909407665505,0.0436513086740212,0.6726190476190477,0.016666666666666666,0.0,0,0,56.5,0.850312684,High
1/26/2015,Quarter4,sewing,Monday,6,0.8,0.16860240030971735,0.046073977936404935,0.380952380952381,0.013888888888888888,0.0,0,0,32.0,0.800386364,Medium
1/26/2015,Quarter4,sewing,Monday,3,0.75,0.3797909407665505,0.06822409690677049,0.6785714285714286,0.019166666666666665,0.0,0,0,57.0,0.80035194,Medium
1/26/2015,Quarter4,sewing,Monday,2,0.75,0.38792102206736356,0.07601124810728963,0.6785714285714286,0.015277777777777777,0.0,0,0,57.0,0.800034024,Medium
1/26/2015,Quarter4,sewing,Monday,1,0.7,0.38792102206736356,0.07518927103612372,0.6904761904761906,0.016666666666666666,0.0,0,0,58.0,0.800023511,Medium
1/26/2015,Quarter4,sewing,Monday,10,0.75,0.3797909407665505,0.053774605234696085,0.6666666666666667,0.015277777777777777,0.0,0,0,56.0,0.800020563,Medium
1/26/2015,Quarter4,finishing,Monday,12,0.7,0.02284165698799845,0.0,0.10714285714285715,0.0,0.0,0,0,9.0,0.769292929,Medium
1/26/2015,Quarter4,sewing,Monday,5,0.75,0.3387533875338753,0.04806402768764871,0.6825396825396826,0.015555555555555555,0.0,0,0,58.0,0.750031447,Medium
1/26/2015,Quarter4,sewing,Monday,9,0.7,0.5075493612078977,0.049145576465498594,0.6904761904761906,0.011111111111111112,0.0,0,0,58.0,0.70061442,Medium
1/26/2015,Quarter4,sewing,Monday,12,0.7,0.23925667828106847,0.05753839498161367,0.40476190476190477,0.011111111111111112,0.0,0,0,34.0,0.70043672,Medium
1/26/2015,Quarter4,finishing,Monday,7,0.65,0.020131629887727445,0.0,0.09523809523809525,0.0,0.0,0,0,8.0,0.646306818,Medium
1/26/2015,Quarter4,sewing,Monday,8,0.6,0.2359659310878823,0.0654120700843608,0.02380952380952381,0.006388888888888889,0.0,0,0,52.0,0.600143365,Medium
1/26/2015,Quarter4,sewing,Monday,11,0.35,0.4874177313201702,0.03210036772658447,0.6785714285714286,0.006388888888888889,0.0,0,0,57.0,0.350066986,Low
1/27/2015,Quarter4,sewing,Tuesday,2,0.75,0.3797909407665505,0.07043045641358424,0.45238095238095244,0.03305555555555555,0.0,0,0,57.0,1.000230409,High
1/27/2015,Quarter4,sewing,Tuesday,3,0.75,0.3797909407665505,0.05589444083928185,0.45238095238095244,0.03305555555555555,0.0,0,0,57.0,1.000230409,High
1/27/2015,Quarter4,finishing,Tuesday,10,0.8,0.020131629887727445,0.0,0.09523809523809525,0.0,0.0,0,0,12.0,0.979527778,High
1/27/2015,Quarter4,finishing,Tuesday,4,0.8,0.027100271002710022,0.0,0.09523809523809525,0.0,0.0,0,0,12.0,0.940625,High
1/27/2015,Quarter4,finishing,Tuesday,5,0.5,0.024196670538133958,0.0,0.09523809523809525,0.0,0.0,0,0,12.0,0.926388889,High
1/27/2015,Quarter4,sewing,Tuesday,10,0.8,0.3797909407665505,0.04875621890547264,0.4444444444444445,0.019444444444444445,0.0,0,0,56.0,0.900129762,High
1/27/2015,Quarter4,finishing,Tuesday,3,0.75,0.020131629887727445,0.0,0.09523809523809525,0.0,0.0,0,0,12.0,0.861875,High
1/27/2015,Quarter4,sewing,Tuesday,4,0.8,0.3797909407665505,0.04754488427428077,0.44841269841269843,0.016666666666666666,0.0,0,0,56.5,0.850312684,High
1/27/2015,Quarter4,finishing,Tuesday,8,0.65,0.020131629887727445,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.845458333,High
1/27/2015,Quarter4,finishing,Tuesday,12,0.7,0.024196670538133958,0.0,0.07142857142857144,0.0,0.0,0,0,9.0,0.823555556,Medium
1/27/2015,Quarter4,finishing,Tuesday,7,0.5,0.024196670538133958,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.803541667,Medium
1/27/2015,Quarter4,sewing,Tuesday,1,0.75,0.38792102206736356,0.08064027687648712,0.46031746031746035,0.015277777777777777,0.0,0,0,58.0,0.800263218,Medium
1/27/2015,Quarter4,finishing,Tuesday,2,0.75,0.020131629887727445,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.788,Medium
1/27/2015,Quarter4,finishing,Tuesday,1,0.75,0.020131629887727445,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.77815,Medium
1/27/2015,Quarter4,sewing,Tuesday,9,0.7,0.5075493612078977,0.055678131083711876,0.46031746031746035,0.013888888888888888,0.0,0,0,58.0,0.700386207,Medium
1/27/2015,Quarter4,sewing,Tuesday,12,0.7,0.23925667828106847,0.06294613887086306,0.2698412698412699,0.011111111111111112,0.0,0,0,34.0,0.700164706,Medium
1/27/2015,Quarter4,sewing,Tuesday,8,0.65,0.2359659310878823,0.041920830629461385,0.015873015873015876,0.006388888888888889,0.0,0,0,52.0,0.650307143,Medium
1/27/2015,Quarter4,sewing,Tuesday,6,0.8,0.5323267518389468,0.014319705818732424,0.253968253968254,0.009444444444444445,0.0,0,0,32.0,0.622828125,Medium
1/27/2015,Quarter4,finishing,Tuesday,6,0.8,0.0,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.6225,Medium
1/27/2015,Quarter4,sewing,Tuesday,5,0.5,0.34630274874177314,0.0626433052130651,0.46031746031746035,0.008333333333333333,0.0,0,0,58.0,0.500035345,Low
1/27/2015,Quarter4,sewing,Tuesday,11,0.5,0.8765001935733642,0.05515898767034393,0.4285714285714286,0.006388888888888889,0.0,0,0,54.0,0.37046657,Low
1/28/2015,Quarter4,sewing,Wednesday,2,0.8,0.3797909407665505,0.0671425481289206,0.45238095238095244,0.025,0.0,0,0,57.0,1.000230409,High
1/28/2015,Quarter4,sewing,Wednesday,3,0.8,0.3797909407665505,0.058100800346095605,0.45238095238095244,0.03138888888888889,0.0,0,0,57.0,1.000230409,High
1/28/2015,Quarter4,finishing,Wednesday,6,0.35,0.0,0.0,0.11904761904761905,0.0,0.0,0,0,15.0,0.977555556,High
1/28/2015,Quarter4,finishing,Wednesday,1,0.75,0.020131629887727445,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.9456,High
1/28/2015,Quarter4,finishing,Wednesday,2,0.8,0.020131629887727445,0.0,0.11904761904761905,0.0,0.0,0,0,15.0,0.902222222,High
1/28/2015,Quarter4,sewing,Wednesday,10,0.8,0.3797909407665505,0.05052995890114644,0.4444444444444445,0.016666666666666666,0.0,0,0,56.0,0.850532143,High
1/28/2015,Quarter4,sewing,Wednesday,1,0.75,0.38792102206736356,0.08051049102314513,0.46031746031746035,0.0225,0.0,0,0,58.0,0.850362069,High
1/28/2015,Quarter4,finishing,Wednesday,10,0.8,0.020131629887727445,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.840533333,High
1/28/2015,Quarter4,sewing,Wednesday,5,0.6,0.34630274874177314,0.04490590525632706,0.46031746031746035,0.024444444444444446,0.0,0,0,58.0,0.800534483,Medium
1/28/2015,Quarter4,sewing,Wednesday,4,0.8,0.3797909407665505,0.057754704737183644,0.44841269841269843,0.013888888888888888,0.0,0,0,56.5,0.800489676,Medium
1/28/2015,Quarter4,finishing,Wednesday,12,0.75,0.02284165698799845,0.0,0.07142857142857144,0.0,0.0,0,0,9.0,0.755555556,Medium
1/28/2015,Quarter4,sewing,Wednesday,9,0.7,0.5075493612078977,0.05766818083495565,0.46031746031746035,0.0175,0.0,0,0,58.0,0.750593103,Medium
1/28/2015,Quarter4,sewing,Wednesday,12,0.75,0.23925667828106847,0.06151849448410123,0.2380952380952381,0.0125,0.0,0,0,35.0,0.750283333,Medium
1/28/2015,Quarter4,finishing,Wednesday,4,0.8,0.027100271002710022,0.0,0.09523809523809525,0.0,0.0,0,0,12.0,0.722638889,Medium
1/28/2015,Quarter4,finishing,Wednesday,8,0.65,0.024196670538133958,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.553333333,Medium
1/28/2015,Quarter4,sewing,Wednesday,11,0.5,0.3329461866047232,0.06082630326627731,0.3888888888888889,0.012777777777777779,0.0,0,0,54.0,0.500567308,Low
1/28/2015,Quarter4,sewing,Wednesday,8,0.7,0.681184668989547,0.014233181916504434,0.41269841269841273,0.0,0.0,0,0,52.0,0.467693269,Low
1/28/2015,Quarter4,sewing,Wednesday,6,0.35,0.30758807588075876,0.0218040233614536,0.11904761904761905,0.006388888888888889,0.0,0,0,32.0,0.437995338,Low
1/28/2015,Quarter4,finishing,Wednesday,7,0.6,0.020131629887727445,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.406354167,Low
1/28/2015,Quarter4,sewing,Wednesday,7,0.6,0.39953542392566777,0.04114211550940947,0.4365079365079365,0.0,0.0,0,0,55.0,0.285333333,Low
1/28/2015,Quarter4,finishing,Wednesday,11,0.5,0.0,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.259375,Low
1/29/2015,Quarter5,sewing,Thursday,2,0.8,0.3797909407665505,0.06095608911961929,0.45238095238095244,0.03138888888888889,0.0,0,0,57.0,1.000230409,High
1/29/2015,Quarter5,finishing,Thursday,4,0.8,0.027100271002710022,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.989,High
1/29/2015,Quarter5,sewing,Thursday,3,0.8,0.3797909407665505,0.055375297425913905,0.45238095238095244,0.027777777777777776,0.0,0,0,57.0,0.950185965,High
1/29/2015,Quarter5,sewing,Thursday,4,0.8,0.3797909407665505,0.06216742375081116,0.4563492063492064,0.024444444444444446,0.0,0,0,57.5,0.9008,High
1/29/2015,Quarter5,sewing,Thursday,10,0.8,0.3797909407665505,0.046766169154228855,0.4444444444444445,0.024444444444444446,0.0,0,0,56.0,0.900129762,High
1/29/2015,Quarter5,finishing,Thursday,6,0.5,0.0,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.899,High
1/29/2015,Quarter5,finishing,Thursday,8,0.65,0.024196670538133958,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.877552083,High
1/29/2015,Quarter5,finishing,Thursday,11,0.6,0.0,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.864583333,High
1/29/2015,Quarter5,finishing,Thursday,10,0.8,0.020131629887727445,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.85695,High
1/29/2015,Quarter5,finishing,Thursday,1,0.75,0.020131629887727445,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.853666667,High
1/29/2015,Quarter5,sewing,Thursday,1,0.75,0.38792102206736356,0.06800778715120051,0.46031746031746035,0.0225,0.0,0,0,58.0,0.850362069,High
1/29/2015,Quarter5,sewing,Thursday,9,0.7,0.5075493612078977,0.05031364914557646,0.46031746031746035,0.014722222222222222,0.0,0,0,58.0,0.850170115,High
1/29/2015,Quarter5,sewing,Thursday,5,0.65,0.34630274874177314,0.043608046722907204,0.4682539682539683,0.0225,0.0,0,0,59.0,0.800473729,Medium
1/29/2015,Quarter5,finishing,Thursday,2,0.8,0.020131629887727445,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.773333333,Medium
1/29/2015,Quarter5,sewing,Thursday,12,0.75,0.23925667828106847,0.061821328141899196,0.2777777777777778,0.0125,0.0,0,0,35.0,0.750646667,Medium
1/29/2015,Quarter5,finishing,Thursday,12,0.75,0.02284165698799845,0.0,0.07142857142857144,0.0,0.0,0,0,9.0,0.634666667,Medium
1/29/2015,Quarter5,sewing,Thursday,11,0.6,0.3329461866047232,0.0689595500757084,0.28571428571428575,0.012777777777777779,0.0,0,0,51.0,0.60059761,Medium
1/29/2015,Quarter5,sewing,Thursday,6,0.5,0.30758807588075876,0.03071598529093662,0.2619047619047619,0.006388888888888889,0.0,0,0,33.0,0.500117677,Low
1/29/2015,Quarter5,finishing,Thursday,3,0.8,0.020131629887727445,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.4925,Low
1/29/2015,Quarter5,sewing,Thursday,7,0.65,0.39953542392566777,0.03560458576681808,0.4365079365079365,0.0,0.0,0,0,55.0,0.48792,Low
1/31/2015,Quarter5,sewing,Saturday,3,0.8,0.3797909407665505,0.04884274280770063,0.46031746031746035,0.03138888888888889,0.0,0,0,58.0,1.000457471,High
1/31/2015,Quarter5,sewing,Saturday,2,0.8,0.3797909407665505,0.060134112048453384,0.45238095238095244,0.03138888888888889,0.0,0,0,57.0,1.000230409,High
1/31/2015,Quarter5,finishing,Saturday,2,0.8,0.020131629887727445,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.971866667,High
1/31/2015,Quarter5,finishing,Saturday,3,0.8,0.020131629887727445,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.971866667,High
